,Wojewodztwo,ICD10,Rok,Liczba
21860,30,C43,2010,36
21861,30,C43,2011,36
21862,30,C43,2012,36
21863,30,C43,2013,27
21864,30,C43,2014,36
21865,30,C43,2015,36
21866,30,C44,1999,36
21867,30,C44,2000,36
21868,30,C44,2001,36
21869,30,C44,2002,36
21870,30,C44,2003,36
21871,30,C44,2004,36
21872,30,C44,2005,36
21873,30,C44,2006,36
21874,30,C44,2007,36
21875,30,C44,2008,36
21876,30,C44,2009,36
21877,30,C44,2010,36
21878,30,C44,2011,36
21879,30,C44,2012,36
21880,30,C44,2013,28
21881,30,C44,2014,36
21882,30,C44,2015,36
21883,30,C45,1999,18
21884,30,C45,2000,36
21885,30,C45,2001,36
21886,30,C45,2002,36
21887,30,C45,2003,36
21888,30,C45,2004,36
21889,30,C45,2005,36
21890,30,C45,2006,36
21891,30,C45,2007,36
21892,30,C45,2008,36
21893,30,C45,2009,36
21894,30,C45,2010,36
21895,30,C45,2011,36
21896,30,C45,2012,36
21897,30,C45,2013,9
21898,30,C45,2014,36
21899,30,C45,2015,36
21900,30,C46,1999,18
21901,30,C46,2000,36
21902,30,C46,2001,36
21903,30,C46,2003,18
21904,30,C46,2004,18
21905,30,C46,2006,18
21906,30,C46,2007,18
21907,30,C46,2008,36
21908,30,C46,2009,18
21909,30,C46,2010,18
21910,30,C46,2011,36
21911,30,C46,2012,36
21912,30,C46,2013,7
21913,30,C46,2014,36
21914,30,C46,2015,36
21915,30,C47,2000,18
21916,30,C47,2001,18
21917,30,C47,2002,18
21918,30,C47,2003,18
21919,30,C47,2004,36
21920,30,C47,2005,36
21921,30,C47,2006,36
21922,30,C47,2007,36
21923,30,C47,2008,36
21924,30,C47,2009,36
21925,30,C47,2010,36
21926,30,C47,2011,18
21927,30,C47,2012,36
21928,30,C47,2013,5
21929,30,C47,2014,18
21930,30,C47,2015,36
21931,30,C48,1999,36
21932,30,C48,2000,36
21933,30,C48,2001,36
21934,30,C48,2002,36
21935,30,C48,2003,36
21936,30,C48,2004,36
21937,30,C48,2005,36
21938,30,C48,2006,36
21939,30,C48,2007,36
21940,30,C48,2008,36
21941,30,C48,2009,36
21942,30,C48,2010,36
21943,30,C48,2011,36
21944,30,C48,2012,36
21945,30,C48,2013,13
21946,30,C48,2014,36
21947,30,C48,2015,36
21948,30,C49,1999,36
21949,30,C49,2000,36
21950,30,C49,2001,36
21951,30,C49,2002,36
21952,30,C49,2003,36
21953,30,C49,2004,36
21954,30,C49,2005,36
21955,30,C49,2006,36
21956,30,C49,2007,36
21957,30,C49,2008,36
21958,30,C49,2009,36
21959,30,C49,2010,36
21960,30,C49,2011,36
21961,30,C49,2012,36
21962,30,C49,2013,30
21963,30,C49,2014,36
21964,30,C49,2015,36
21965,30,C50,1999,36
21966,30,C50,2000,36
21967,30,C50,2001,36
21968,30,C50,2002,36
21969,30,C50,2003,36
21970,30,C50,2004,36
21971,30,C50,2005,36
21972,30,C50,2006,36
21973,30,C50,2007,36
21974,30,C50,2008,36
21975,30,C50,2009,36
21976,30,C50,2010,36
21977,30,C50,2011,36
21978,30,C50,2012,36
21979,30,C50,2013,21
21980,30,C50,2014,36
21981,30,C50,2015,36
21982,30,C51,1999,18
21983,30,C51,2000,18
21984,30,C51,2001,18
21985,30,C51,2002,18
21986,30,C51,2003,18
21987,30,C51,2004,18
21988,30,C51,2005,18
21989,30,C51,2006,18
21990,30,C51,2007,18
21991,30,C51,2008,18
21992,30,C51,2009,18
21993,30,C51,2010,18
21994,30,C51,2011,18
21995,30,C51,2012,18
21996,30,C51,2013,10
21997,30,C51,2014,18
21998,30,C51,2015,36
21999,30,C52,1999,18
22000,30,C52,2000,18
22001,30,C52,2001,18
22002,30,C52,2002,18
22003,30,C52,2003,18
22004,30,C52,2004,18
22005,30,C52,2005,18
22006,30,C52,2006,18
22007,30,C52,2007,18
22008,30,C52,2008,18
22009,30,C52,2009,18
22010,30,C52,2010,18
22011,30,C52,2011,18
22012,30,C52,2012,18
22013,30,C52,2013,5
22014,30,C52,2014,18
22015,30,C52,2015,36
22016,30,C53,1999,18
22017,30,C53,2000,18
22018,30,C53,2001,18
22019,30,C53,2002,18
22020,30,C53,2003,18
22021,30,C53,2004,18
22022,30,C53,2005,18
22023,30,C53,2006,18
22024,30,C53,2007,18
22025,30,C53,2008,18
22026,30,C53,2009,18
22027,30,C53,2010,18
22028,30,C53,2011,18
22029,30,C53,2012,18
22030,30,C53,2013,13
22031,30,C53,2014,18
22032,30,C53,2015,36
22033,30,C54,1999,18
22034,30,C54,2000,18
22035,30,C54,2001,18
22036,30,C54,2002,18
22037,30,C54,2003,18
22038,30,C54,2004,18
22039,30,C54,2005,18
22040,30,C54,2006,18
22041,30,C54,2007,18
22042,30,C54,2008,18
22043,30,C54,2009,18
22044,30,C54,2010,18
22045,30,C54,2011,18
22046,30,C54,2012,18
22047,30,C54,2013,12
22048,30,C54,2014,18
22049,30,C54,2015,36
22050,30,C55,1999,18
22051,30,C55,2000,18
22052,30,C55,2001,18
22053,30,C55,2002,18
22054,30,C55,2003,18
22055,30,C55,2004,18
22056,30,C55,2005,18
22057,30,C55,2006,18
22058,30,C55,2007,18
22059,30,C55,2008,18
22060,30,C55,2009,18
22061,30,C55,2010,18
22062,30,C55,2011,18
22063,30,C55,2012,18
22064,30,C55,2013,6
22065,30,C55,2014,18
22066,30,C55,2015,36
22067,30,C56,1999,18
22068,30,C56,2000,18
22069,30,C56,2001,18
22070,30,C56,2002,18
22071,30,C56,2003,18
22072,30,C56,2004,18
22073,30,C56,2005,18
22074,30,C56,2006,18
22075,30,C56,2007,18
22076,30,C56,2008,18
22077,30,C56,2009,18
22078,30,C56,2010,18
22079,30,C56,2011,18
22080,30,C56,2012,18
22081,30,C56,2013,15
22082,30,C56,2014,18
22083,30,C56,2015,36
22084,30,C57,1999,18
22085,30,C57,2000,18
22086,30,C57,2001,18
22087,30,C57,2002,18
22088,30,C57,2003,18
22089,30,C57,2004,18
22090,30,C57,2005,18
22091,30,C57,2006,18
22092,30,C57,2007,18
22093,30,C57,2008,18
22094,30,C57,2009,18
22095,30,C57,2010,18
22096,30,C57,2011,18
22097,30,C57,2012,18
22098,30,C57,2013,5
22099,30,C57,2014,18
22100,30,C57,2015,36
22101,30,C58,2000,18
22102,30,C58,2005,18
22103,30,C58,2006,18
22104,30,C58,2011,18
22105,30,C58,2012,18
22106,30,C58,2013,1
22107,30,C58,2014,18
22108,30,C58,2015,36
22109,30,C60,1999,18
22110,30,C60,2000,18
22111,30,C60,2001,18
22112,30,C60,2002,18
22113,30,C60,2003,18
22114,30,C60,2004,18
22115,30,C60,2005,18
22116,30,C60,2006,18
22117,30,C60,2007,18
22118,30,C60,2008,18
22119,30,C60,2009,18
22120,30,C60,2010,18
22121,30,C60,2011,18
22122,30,C60,2012,18
22123,30,C60,2013,7
22124,30,C60,2014,18
22125,30,C60,2015,36
22126,30,C61,1999,18
22127,30,C61,2000,18
22128,30,C61,2001,18
22129,30,C61,2002,18
22130,30,C61,2003,18
22131,30,C61,2004,18
22132,30,C61,2005,18
22133,30,C61,2006,18
22134,30,C61,2007,18
22135,30,C61,2008,18
22136,30,C61,2009,18
22137,30,C61,2010,18
22138,30,C61,2011,18
22139,30,C61,2012,18
22140,30,C61,2013,9
22141,30,C61,2014,18
22142,30,C61,2015,36
22143,30,C62,1999,18
22144,30,C62,2000,18
22145,30,C62,2001,18
22146,30,C62,2002,18
22147,30,C62,2003,18
22148,30,C62,2004,18
22149,30,C62,2005,18
22150,30,C62,2006,18
22151,30,C62,2007,18
22152,30,C62,2008,18
22153,30,C62,2009,18
22154,30,C62,2010,18
22155,30,C62,2011,18
22156,30,C62,2012,18
22157,30,C62,2013,11
22158,30,C62,2014,18
22159,30,C62,2015,36
22160,30,C63,2001,18
22161,30,C63,2002,18
22162,30,C63,2003,18
22163,30,C63,2005,18
22164,30,C63,2006,18
22165,30,C63,2007,18
22166,30,C63,2008,18
22167,30,C63,2009,18
22168,30,C63,2010,18
22169,30,C63,2011,18
22170,30,C63,2012,18
22171,30,C63,2013,1
22172,30,C63,2014,18
22173,30,C63,2015,36
22174,30,C64,1999,36
22175,30,C64,2000,36
22176,30,C64,2001,36
22177,30,C64,2002,36
22178,30,C64,2003,36
22179,30,C64,2004,36
22180,30,C64,2005,36
22181,30,C64,2006,36
22182,30,C64,2007,36
22183,30,C64,2008,36
22184,30,C64,2009,36
22185,30,C64,2010,36
22186,30,C64,2011,36
22187,30,C64,2012,36
22188,30,C64,2013,29
22189,30,C64,2014,36
22190,30,C64,2015,36
22191,30,C65,1999,18
22192,30,C65,2000,36
22193,30,C65,2001,36
22194,30,C65,2002,36
22195,30,C65,2003,36
22196,30,C65,2004,36
22197,30,C65,2005,36
22198,30,C65,2006,36
22199,30,C65,2007,36
22200,30,C65,2008,36
22201,30,C65,2009,36
22202,30,C65,2010,36
22203,30,C65,2011,36
22204,30,C65,2012,36
22205,30,C65,2013,11
22206,30,C65,2014,36
22207,30,C65,2015,36
22208,30,C66,1999,36
22209,30,C66,2000,18
22210,30,C66,2001,36
22211,30,C66,2002,18
22212,30,C66,2003,36
22213,30,C66,2004,36
22214,30,C66,2005,36
22215,30,C66,2006,18
22216,30,C66,2007,36
22217,30,C66,2008,36
22218,30,C66,2009,18
22219,30,C66,2010,36
22220,30,C66,2011,36
22221,30,C66,2012,36
22222,30,C66,2013,4
22223,30,C66,2014,36
22224,30,C66,2015,36
22225,30,C67,1999,36
22226,30,C67,2000,36
22227,30,C67,2001,36
22228,30,C67,2002,36
22229,30,C67,2003,36
22230,30,C67,2004,36
22231,30,C67,2005,36
22232,30,C67,2006,36
22233,30,C67,2007,36
22234,30,C67,2008,36
22235,30,C67,2009,36
22236,30,C67,2010,36
22237,30,C67,2011,36
22238,30,C67,2012,36
22239,30,C67,2013,22
22240,30,C67,2014,36
22241,30,C67,2015,36
22242,30,C68,1999,36
22243,30,C68,2000,18
22244,30,C68,2001,18
22245,30,C68,2004,18
22246,30,C68,2005,36
22247,30,C68,2006,18
22248,30,C68,2007,36
22249,30,C68,2008,18
22250,30,C68,2009,18
22251,30,C68,2010,18
22252,30,C68,2012,36
22253,30,C68,2013,1
22254,30,C68,2014,18
22255,30,C68,2015,36
22256,30,C69,1999,36
22257,30,C69,2000,36
22258,30,C69,2001,36
22259,30,C69,2002,36
22260,30,C69,2003,36
22261,30,C69,2004,36
22262,30,C69,2005,36
22263,30,C69,2006,36
22264,30,C69,2007,36
22265,30,C69,2008,36
22266,30,C69,2009,36
22267,30,C69,2010,36
22268,30,C69,2011,36
22269,30,C69,2012,36
22270,30,C69,2013,13
22271,30,C69,2014,36
22272,30,C69,2015,36
22273,30,C70,1999,18
22274,30,C70,2000,18
22275,30,C70,2001,36
22276,30,C70,2002,36
22277,30,C70,2003,36
22278,30,C70,2004,36
22279,30,C70,2005,36
22280,30,C70,2006,36
22281,30,C70,2007,36
22282,30,C70,2008,36
22283,30,C70,2009,36
22284,30,C70,2010,36
22285,30,C70,2011,36
22286,30,C70,2012,36
22287,30,C70,2013,8
22288,30,C70,2014,36
22289,30,C70,2015,36
22290,30,C71,1999,36
22291,30,C71,2000,36
22292,30,C71,2001,36
22293,30,C71,2002,36
22294,30,C71,2003,36
22295,30,C71,2004,36
22296,30,C71,2005,36
22297,30,C71,2006,36
22298,30,C71,2007,36
22299,30,C71,2008,36
22300,30,C71,2009,36
22301,30,C71,2010,36
22302,30,C71,2011,36
22303,30,C71,2012,36
22304,30,C71,2013,35
22305,30,C71,2014,36
22306,30,C71,2015,36
22307,30,C72,1999,36
22308,30,C72,2000,18
22309,30,C72,2001,36
22310,30,C72,2002,36
22311,30,C72,2003,36
22312,30,C72,2004,36
22313,30,C72,2005,36
22314,30,C72,2006,18
22315,30,C72,2007,18
22316,30,C72,2008,36
22317,30,C72,2009,36
22318,30,C72,2010,36
22319,30,C72,2011,36
22320,30,C72,2012,36
22321,30,C72,2013,12
22322,30,C72,2014,36
22323,30,C72,2015,36
22324,30,C73,1999,36
22325,30,C73,2000,36
22326,30,C73,2001,36
22327,30,C73,2002,36
22328,30,C73,2003,36
22329,30,C73,2004,36
22330,30,C73,2005,36
22331,30,C73,2006,36
22332,30,C73,2007,36
22333,30,C73,2008,36
22334,30,C73,2009,36
22335,30,C73,2010,36
22336,30,C73,2011,36
22337,30,C73,2012,36
22338,30,C73,2013,31
22339,30,C73,2014,36
22340,30,C73,2015,36
22341,30,C74,1999,36
22342,30,C74,2000,36
22343,30,C74,2001,36
22344,30,C74,2002,36
22345,30,C74,2003,36
22346,30,C74,2004,36
22347,30,C74,2005,36
22348,30,C74,2006,36
22349,30,C74,2007,36
22350,30,C74,2008,36
22351,30,C74,2009,36
22352,30,C74,2010,36
22353,30,C74,2011,36
22354,30,C74,2012,36
22355,30,C74,2013,11
22356,30,C74,2014,36
22357,30,C74,2015,36
22358,30,C75,1999,18
22359,30,C75,2000,18
22360,30,C75,2001,36
22361,30,C75,2002,36
22362,30,C75,2003,18
22363,30,C75,2004,36
22364,30,C75,2005,18
22365,30,C75,2006,18
22366,30,C75,2007,36
22367,30,C75,2008,36
22368,30,C75,2009,36
22369,30,C75,2010,36
22370,30,C75,2011,36
22371,30,C75,2012,36
22372,30,C75,2013,7
22373,30,C75,2014,36
22374,30,C75,2015,36
22375,30,C76,1999,36
22376,30,C76,2000,36
22377,30,C76,2001,36
22378,30,C76,2002,36
22379,30,C76,2003,36
22380,30,C76,2004,36
22381,30,C76,2005,36
22382,30,C76,2006,36
22383,30,C76,2007,36
22384,30,C76,2008,36
22385,30,C76,2009,36
22386,30,C76,2010,36
22387,30,C76,2011,36
22388,30,C76,2012,36
22389,30,C76,2013,20
22390,30,C76,2014,36
22391,30,C76,2015,36
22392,30,C77,1999,36
22393,30,C77,2000,36
22394,30,C77,2001,36
22395,30,C77,2002,36
22396,30,C77,2003,36
22397,30,C77,2004,36
22398,30,C77,2005,36
22399,30,C77,2006,36
22400,30,C77,2007,36
22401,30,C77,2008,36
22402,30,C77,2009,36
22403,30,C77,2010,36
22404,30,C77,2011,36
22405,30,C77,2012,36
22406,30,C77,2013,13
22407,30,C77,2014,36
22408,30,C77,2015,36
22409,30,C78,1999,36
22410,30,C78,2000,36
22411,30,C78,2001,36
22412,30,C78,2002,36
22413,30,C78,2003,36
22414,30,C78,2004,36
22415,30,C78,2005,36
22416,30,C78,2006,36
22417,30,C78,2007,36
22418,30,C78,2008,36
22419,30,C78,2009,36
22420,30,C78,2010,36
22421,30,C78,2011,36
22422,30,C78,2012,36
22423,30,C78,2013,19
22424,30,C78,2014,36
22425,30,C78,2015,36
22426,30,C79,1999,36
22427,30,C79,2000,36
22428,30,C79,2001,36
22429,30,C79,2002,36
22430,30,C79,2003,36
22431,30,C79,2004,36
22432,30,C79,2005,36
22433,30,C79,2006,36
22434,30,C79,2007,36
22435,30,C79,2008,36
22436,30,C79,2009,36
22437,30,C79,2010,36
22438,30,C79,2011,36
22439,30,C79,2012,36
22440,30,C79,2013,18
22441,30,C79,2014,36
22442,30,C79,2015,36
22443,30,C80,1999,36
22444,30,C80,2000,36
22445,30,C80,2001,36
22446,30,C80,2002,36
22447,30,C80,2003,36
22448,30,C80,2004,36
22449,30,C80,2005,36
22450,30,C80,2006,36
22451,30,C80,2007,36
22452,30,C80,2008,36
22453,30,C80,2009,36
22454,30,C80,2010,36
22455,30,C80,2011,36
22456,30,C80,2012,36
22457,30,C80,2013,18
22458,30,C80,2014,36
22459,30,C80,2015,36
22460,30,C81,1999,36
22461,30,C81,2000,36
22462,30,C81,2001,36
22463,30,C81,2002,36
22464,30,C81,2003,36
22465,30,C81,2004,36
22466,30,C81,2005,36
22467,30,C81,2006,36
22468,30,C81,2007,36
22469,30,C81,2008,36
22470,30,C81,2009,36
22471,30,C81,2010,36
22472,30,C81,2011,36
22473,30,C81,2012,36
22474,30,C81,2013,23
22475,30,C81,2014,36
22476,30,C81,2015,36
22477,30,C82,1999,36
22478,30,C82,2000,36
22479,30,C82,2001,36
22480,30,C82,2002,36
22481,30,C82,2003,36
22482,30,C82,2004,36
22483,30,C82,2005,36
22484,30,C82,2006,36
22485,30,C82,2007,36
22486,30,C82,2008,36
22487,30,C82,2009,36
22488,30,C82,2010,36
22489,30,C82,2011,36
22490,30,C82,2012,36
22491,30,C82,2013,15
22492,30,C82,2014,36
22493,30,C82,2015,36
22494,30,C83,1999,36
22495,30,C83,2000,36
22496,30,C83,2001,36
22497,30,C83,2002,36
22498,30,C83,2003,36
22499,30,C83,2004,36
22500,30,C83,2005,36
22501,30,C83,2006,36
22502,30,C83,2007,36
22503,30,C83,2008,36
22504,30,C83,2009,36
22505,30,C83,2010,36
22506,30,C83,2011,36
22507,30,C83,2012,36
22508,30,C83,2013,32
22509,30,C83,2014,36
22510,30,C83,2015,36
22511,30,C84,1999,36
22512,30,C84,2000,36
22513,30,C84,2001,36
22514,30,C84,2002,36
22515,30,C84,2003,36
22516,30,C84,2004,36
22517,30,C84,2005,36
22518,30,C84,2006,36
22519,30,C84,2007,36
22520,30,C84,2008,36
22521,30,C84,2009,36
22522,30,C84,2010,36
22523,30,C84,2011,36
22524,30,C84,2012,36
22525,30,C84,2013,12
22526,30,C84,2014,36
22527,30,C84,2015,36
22528,30,C85,1999,36
22529,30,C85,2000,36
22530,30,C85,2001,36
22531,30,C85,2002,36
22532,30,C85,2003,36
22533,30,C85,2004,36
22534,30,C85,2005,36
22535,30,C85,2006,36
22536,30,C85,2007,36
22537,30,C85,2008,36
22538,30,C85,2009,36
22539,30,C85,2010,36
22540,30,C85,2011,36
22541,30,C85,2012,36
22542,30,C85,2013,25
22543,30,C85,2014,36
22544,30,C85,2015,36
22545,30,C88,1999,36
22546,30,C88,2001,36
22547,30,C88,2002,36
22548,30,C88,2003,18
22549,30,C88,2004,36
22550,30,C88,2005,36
22551,30,C88,2006,36
22552,30,C88,2007,36
22553,30,C88,2008,36
22554,30,C88,2009,36
22555,30,C88,2010,36
22556,30,C88,2011,36
22557,30,C88,2012,36
22558,30,C88,2013,8
22559,30,C88,2014,36
22560,30,C88,2015,36
22561,30,C90,1999,36
22562,30,C90,2000,36
22563,30,C90,2001,36
22564,30,C90,2002,36
22565,30,C90,2003,36
22566,30,C90,2004,36
22567,30,C90,2005,36
22568,30,C90,2006,36
22569,30,C90,2007,36
22570,30,C90,2008,36
22571,30,C90,2009,36
22572,30,C90,2010,36
22573,30,C90,2011,36
22574,30,C90,2012,36
22575,30,C90,2013,18
22576,30,C90,2014,36
22577,30,C90,2015,36
22578,30,C91,1999,36
22579,30,C91,2000,36
22580,30,C91,2001,36
22581,30,C91,2002,36
22582,30,C91,2003,36
22583,30,C91,2004,36
22584,30,C91,2005,36
22585,30,C91,2006,36
22586,30,C91,2007,36
22587,30,C91,2008,36
22588,30,C91,2009,36
22589,30,C91,2010,36
22590,30,C91,2011,36
22591,30,C91,2012,36
22592,30,C91,2013,35
22593,30,C91,2014,36
22594,30,C91,2015,36
22595,30,C92,1999,36
22596,30,C92,2000,36
22597,30,C92,2001,36
22598,30,C92,2002,36
22599,30,C92,2003,36
22600,30,C92,2004,36
22601,30,C92,2005,36
22602,30,C92,2006,36
22603,30,C92,2007,36
22604,30,C92,2008,36
22605,30,C92,2009,36
22606,30,C92,2010,36
22607,30,C92,2011,36
22608,30,C92,2012,36
22609,30,C92,2013,29
22610,30,C92,2014,36
22611,30,C92,2015,36
22612,30,C93,1999,18
22613,30,C93,2000,18
22614,30,C93,2001,36
22615,30,C93,2002,36
22616,30,C93,2003,18
22617,30,C93,2004,18
22618,30,C93,2006,18
22619,30,C93,2007,18
22620,30,C93,2008,36
22621,30,C93,2009,36
22622,30,C93,2010,36
22623,30,C93,2011,36
22624,30,C93,2012,36
22625,30,C93,2013,4
22626,30,C93,2014,36
22627,30,C93,2015,36
22628,30,C94,1999,36
22629,30,C94,2000,36
22630,30,C94,2001,36
22631,30,C94,2002,36
22632,30,C94,2003,36
22633,30,C94,2004,36
22634,30,C94,2005,36
22635,30,C94,2006,36
22636,30,C94,2007,36
22637,30,C94,2008,36
22638,30,C94,2009,36
22639,30,C94,2010,36
22640,30,C94,2011,36
22641,30,C94,2012,36
22642,30,C94,2013,6
22643,30,C94,2014,36
22644,30,C94,2015,36
22645,30,C95,1999,36
22646,30,C95,2000,36
22647,30,C95,2001,36
22648,30,C95,2002,36
22649,30,C95,2003,36
22650,30,C95,2004,36
22651,30,C95,2005,36
22652,30,C95,2006,36
22653,30,C95,2007,36
22654,30,C95,2008,36
22655,30,C95,2009,36
22656,30,C95,2010,36
22657,30,C95,2011,36
22658,30,C95,2012,36
22659,30,C95,2013,5
22660,30,C95,2014,36
22661,30,C95,2015,36
22662,30,C96,1999,36
22663,30,C96,2000,36
22664,30,C96,2001,36
22665,30,C96,2002,36
22666,30,C96,2003,36
22667,30,C96,2004,36
22668,30,C96,2005,36
22669,30,C96,2006,36
22670,30,C96,2007,36
22671,30,C96,2008,36
22672,30,C96,2009,18
22673,30,C96,2010,36
22674,30,C96,2011,36
22675,30,C96,2012,36
22676,30,C96,2013,3
22677,30,C96,2014,36
22678,30,C96,2015,36
22679,30,C97,2004,18
22680,30,C97,2006,18
22681,30,C97,2012,36
22682,30,C97,2015,36
22683,30,D00,2000,36
22684,30,D00,2004,18
22685,30,D00,2006,18
22686,30,D00,2008,36
22687,30,D00,2009,18
22688,30,D00,2010,36
22689,30,D00,2011,18
22690,30,D00,2012,36
22691,30,D00,2013,1
22692,30,D00,2014,36
22693,30,D00,2015,36
22694,30,D01,2000,18
22695,30,D01,2001,18
22696,30,D01,2002,36
22697,30,D01,2003,18
22698,30,D01,2004,18
22699,30,D01,2006,18
22700,30,D01,2007,18
22701,30,D01,2009,36
22702,30,D01,2010,36
22703,30,D01,2011,36
22704,30,D01,2012,36
22705,30,D01,2013,5
22706,30,D01,2014,36
22707,30,D01,2015,36
22708,30,D02,2001,18
22709,30,D02,2002,36
22710,30,D02,2003,36
22711,30,D02,2004,18
22712,30,D02,2005,36
22713,30,D02,2006,36
22714,30,D02,2007,18
22715,30,D02,2008,18
22716,30,D02,2009,18
22717,30,D02,2010,18
22718,30,D02,2011,36
22719,30,D02,2012,36
22720,30,D02,2013,2
22721,30,D02,2014,36
22722,30,D02,2015,36
22723,30,D03,1999,18
22724,30,D03,2000,18
22725,30,D03,2001,36
22726,30,D03,2002,36
22727,30,D03,2003,18
22728,30,D03,2004,18
22729,30,D03,2005,36
22730,30,D03,2006,36
22731,30,D03,2007,36
22732,30,D03,2008,36
22733,30,D03,2009,36
22734,30,D03,2010,36
22735,30,D03,2011,36
22736,30,D03,2012,36
22737,30,D03,2013,7
22738,30,D03,2014,36
22739,30,D03,2015,36
22740,30,D04,1999,18
22741,30,D04,2000,18
22742,30,D04,2001,36
22743,30,D04,2002,36
22744,30,D04,2003,36
22745,30,D04,2004,36
22746,30,D04,2005,36
22747,30,D04,2006,36
22748,30,D04,2007,36
22749,30,D04,2008,36
22750,30,D04,2009,36
22751,30,D04,2010,36
22752,30,D04,2011,36
22753,30,D04,2012,36
22754,30,D04,2013,16
22755,30,D04,2014,36
22756,30,D04,2015,36
22757,30,D05,1999,18
22758,30,D05,2000,18
22759,30,D05,2001,18
22760,30,D05,2002,18
22761,30,D05,2003,18
22762,30,D05,2004,18
22763,30,D05,2005,18
22764,30,D05,2006,36
22765,30,D05,2007,18
22766,30,D05,2008,36
22767,30,D05,2009,18
22768,30,D05,2010,18
22769,30,D05,2011,18
22770,30,D05,2012,36
22771,30,D05,2013,12
22772,30,D05,2014,18
22773,30,D05,2015,36
22774,30,D06,1999,18
22775,30,D06,2000,18
22776,30,D06,2001,18
22777,30,D06,2002,18
22778,30,D06,2003,18
22779,30,D06,2004,18
22780,30,D06,2005,18
22781,30,D06,2006,18
22782,30,D06,2007,18
22783,30,D06,2008,18
22784,30,D06,2009,18
22785,30,D06,2010,18
22786,30,D06,2011,18
22787,30,D06,2012,18
22788,30,D06,2013,12
22789,30,D06,2014,18
22790,30,D06,2015,36
22791,30,D07,1999,18
22792,30,D07,2000,36
22793,30,D07,2001,36
22794,30,D07,2002,18
22795,30,D07,2003,18
22796,30,D07,2004,36
22797,30,D07,2005,36
22798,30,D07,2006,18
22799,30,D07,2007,36
22800,30,D07,2008,36
22801,30,D07,2009,36
22802,30,D07,2010,36
22803,30,D07,2011,36
22804,30,D07,2012,36
22805,30,D07,2013,5
22806,30,D07,2014,36
22807,30,D07,2015,36
22808,30,D09,1999,18
22809,30,D09,2002,36
22810,30,D09,2003,36
22811,30,D09,2004,18
22812,30,D09,2005,18
22813,30,D09,2006,18
22814,30,D09,2007,36
22815,30,D09,2008,36
22816,30,D09,2009,36
22817,30,D09,2010,36
22818,30,D09,2011,36
22819,30,D09,2012,36
22820,30,D09,2013,19
22821,30,D09,2014,36
22822,30,D09,2015,36
22823,32,C00,1999,18
22824,32,C00,2000,36
22825,32,C00,2001,36
22826,32,C00,2002,36
22827,32,C00,2003,36
22828,32,C00,2004,36
22829,32,C00,2005,36
22830,32,C00,2006,36
22831,32,C00,2007,36
22832,32,C00,2008,36
22833,32,C00,2009,36
22834,32,C00,2010,36
22835,32,C00,2011,36
22836,32,C00,2012,36
22837,32,C00,2013,4
22838,32,C00,2014,36
22839,32,C00,2015,36
22840,32,C01,2000,36
22841,32,C01,2001,36
22842,32,C01,2002,36
22843,32,C01,2003,18
22844,32,C01,2004,36
22845,32,C01,2005,36
22846,32,C01,2006,36
22847,32,C01,2007,36
22848,32,C01,2008,36
22849,32,C01,2009,36
22850,32,C01,2010,36
22851,32,C01,2011,36
22852,32,C01,2012,36
22853,32,C01,2013,6
22854,32,C01,2014,36
22855,32,C01,2015,36
22856,32,C02,1999,18
22857,32,C02,2000,36
22858,32,C02,2001,36
22859,32,C02,2002,36
22860,32,C02,2003,36
22861,32,C02,2004,36
22862,32,C02,2005,36
22863,32,C02,2006,36
22864,32,C02,2007,36
22865,32,C02,2008,36
22866,32,C02,2009,36
22867,32,C02,2010,36
22868,32,C02,2011,36
22869,32,C02,2012,36
22870,32,C02,2013,11
22871,32,C02,2014,36
22872,32,C02,2015,36
22873,32,C03,2000,18
22874,32,C03,2001,36
22875,32,C03,2003,18
22876,32,C03,2004,18
22877,32,C03,2005,18
22878,32,C03,2006,18
22879,32,C03,2007,18
22880,32,C03,2008,36
22881,32,C03,2009,18
22882,32,C03,2010,36
22883,32,C03,2011,18
22884,32,C03,2012,36
22885,32,C03,2013,6
22886,32,C03,2014,36
22887,32,C03,2015,36
22888,32,C04,1999,36
22889,32,C04,2000,36
22890,32,C04,2001,36
22891,32,C04,2002,36
22892,32,C04,2003,36
22893,32,C04,2004,36
22894,32,C04,2005,36
22895,32,C04,2006,36
22896,32,C04,2007,36
22897,32,C04,2008,36
22898,32,C04,2009,36
22899,32,C04,2010,36
22900,32,C04,2011,36
22901,32,C04,2012,36
22902,32,C04,2013,8
22903,32,C04,2014,36
22904,32,C04,2015,36
22905,32,C05,2000,18
22906,32,C05,2001,36
22907,32,C05,2002,36
22908,32,C05,2003,36
22909,32,C05,2004,18
22910,32,C05,2005,36
22911,32,C05,2006,36
22912,32,C05,2007,36
22913,32,C05,2008,36
22914,32,C05,2009,36
22915,32,C05,2010,36
22916,32,C05,2011,18
22917,32,C05,2012,36
22918,32,C05,2013,5
22919,32,C05,2014,36
22920,32,C05,2015,36
22921,32,C06,1999,36
22922,32,C06,2000,36
22923,32,C06,2001,18
22924,32,C06,2002,36
22925,32,C06,2003,36
22926,32,C06,2004,36
22927,32,C06,2005,36
22928,32,C06,2006,18
22929,32,C06,2007,36
22930,32,C06,2008,36
